Category,Year,Title,Author,Text,topic_prediction,probabilities
BRD,1982,Eine Königin mit Rädern untendran,Foyer Des Arts,"Na, so eine komische Königin Die hat ja Räder untendran Na, das ist ja eine Königin Wärst Du da gerne Untertan? So rollt sie durch ihr Reich Vom Gebirge bis zum Teich Sie rollt und rollt ganz ungeniert Wie toll sie dabei noch regiert Eine tolle Königin Bergab regiert sie ziemlich milde Bergauf schimpft sie auch manchmal wilde Bergab wird sie irgendwann die Schöne [?] Bergauf senkt sie auch mal die Löhne In der Stadt ist ihr das Volk lieb und teuer Im Wald erhöht sie dann die Steuer Eine perfekte Königin, prima, prima Königin Mit Rädern untendran Ah ah ah Mit Rädern untendran Ah ah ah Eine perfekte Königin, da wär’ ich gerne Untertan Mit Rädern untendran Ah ah ah Mit Rädern untendran Ah ah ah So rollt sie durch ihr Reich Vom Gebirge bis zum Teich Sie rollt und rollt ganz ungeniert Und wie toll sie dabei noch regiert  Eine perfekte Königin, prima, prima Königin Mit Rädern untendran Ah ah ah Mit Rädern untendran Ah ah ah Eine perfekte Königin, da wär’ ich gerne Untertan Mit Rädern untendran Ah ah ah Mit Rädern untendran Ah ah ah So rollt sie durch ihr Reich Vom Gebirge bis zum Teich Sie rollt und rollt ganz ungeniert Und wie toll sie dabei noch regiert Oh, ja-ja-ja-ja Oh, ah, oh, ah, eh, oh Famos! Ah Na sowas! Ah, oh Ihr Reich Vom Gebirge bis zum Teich Sie rollt und rollt ganz ungeniert Und wie toll sie dabei noch regiert Eine tolle Königin Rollt sie durch ihr Reich Vom Gebirge bis zum Teich ...",Rauschen,0.0
BRD,1983,Besuchen Sie Europa (solange es noch steht),Geier Sturzflug,"Wenn im Canale Grande U-Boote vor Anker gehn Und auf dem Petersplatz in Rom Raketenabschussrampen stehen Überm Basar von Ankara ein Bombenteppich schwebt Und aus den Hügeln des Olymp sich eine Pershing 2 erhebt Dann ist alles längst zu spät Dann ist, wenn schon nichts mehr geht Besuchen Sie Europa Solange es noch steht Vor dem alten Kölner Dom steigt ein Atompilz in die Luft Und er Himmel ist erfüllt von Neutronenwaffenduft Wenn in Paris der Eifelturm zum letzten Gruß sich westwärts neigt Und in der Nähe von Big Ben sich zartes Alpenglühen zeigt  Wenn aus der Haute Cuisine ein Hexenkessel wird Wo sich der Koch aus Übersee seine alte Welt flambiert Da wird gelacht und applaudiert, denn selbst der Kellner kriegt ’nen Tritt Was bleibt uns außer der Kultur, wir wünschen guten Appetit",Rauschen,0.0
BRD,1983,Sofa,Erste Allgemeine Verunsicherung,"Der Papa träumt von seiner Jugend Als er in jungen Jahren Den größten Krieg gewinnen wollt’ Wo nur Verlierer waren Seit damals fehl’n drei Finger ihm Dem stolzen Invalid’ Doch es ersetzt das Ritterkreuz Dem Helden jedes Glied Es schallte der mannhafte Ruf durch das Land: Weinet nicht, Kinder noch Frauen Wir werden im Sinn einer besseren Zeit Ein goldenes Sofa erbauen Ein Sofa, um sich darin auszuruh’n Weich und komfortabel Ein Denkmal der Menschheit für alle Zeit Wie der Turm zu Kapitabel. Der Papa spannt in diesen Jahren Die ohne Gnade waren Die volle Kraft und Zuversicht Vor den verfahr’nen Karren Schlaf Papa, schlaf Warst immer gut und brav Hast nie nach links und rechts geschaut Hast nur an unser’m Glück gebaut Schlaf, Papa, schlaf Schlaf, Papa, schlaf! Doch plötzlich, es knistert und knastert und kracht Der Vater weiß nicht, ob er träumt oder wacht Es beschleicht ihn ein Gefühl so fremd Und sickert durch sein Freizeithemd Die Angst ist es, sie klebt auf der Haut Der Vater die trockene Zunge zerkaut Die Angst ist es, sie klebt auf der Haut Die Angst ist es, sie klebt auf der Haut! Es wackelt das Sofa, von dem er gedacht Es sei aus dem besten Holze gemacht Es geht aus dem Leim die Konstruktion Es brechen die Beine mit grausigem Ton! Der Papa schreit Zeter, Mordio, Alarm Die Panik wütet in seinem Darm Ins Gesäß fährt ihm jetzt, was molto fatale Die überdehnte Wirtschaftswunderspirale! Traurig, aber wahr, es ist traurig aber wahr Da wird dem Papa klar Es ist nicht mehr, wie’s einmal war Traurig, aber wahr, es ist traurig aber wahr Da wird dem Papa klar Es ist nicht mehr, wie’s einmal war Ein Loch nach dem andern im Sofa erklafft Trotz Arbeitsplatzsicherung und Sozialpartnerschaft Es platzen die Nähte, sein Auge wird weit Heraus quillt die Krise und macht sich breit Nach vergangenen Zeiten riecht es säuerlich Der Papa übergibt sich gar bäuerlich Und noch immer wird ihm nicht klar Daß sein Lebenswerk ein Irrtum war! Traurig, aber wahr, es ist traurig aber wahr Da wird dem Papa klar, daß sein Lebenswerk ein Irrtum war Traurig, aber wahr, es ist traurig aber wahr Da wird dem Papa klar, daß sein Lebenswerk ein Irrtum war Schlaf, Papa, schlaf! Warst immer gut und brav Schlaf, Papa, schlaf! Warst immer gut und brav Schlaf, Papa, schlaf! Warst immer gut und brav",Rauschen,0.0
BRD,1984,Knieweich,Erste Allgemeine Verunsicherung,"Herr Knieweich kommt aus Österreich Sein Fuß ist feucht, sein Antlitz bleich Sein Maßstab ist das Mittelmaß Man sagt, daß er stets Schnitzel aß Korrekt und smart ist sein Gehabe Er hat den Charme der Küchenschabe Die Krämerseele in der Brust Vergällt ihm jede Lebenslust Er geht durch’s Leben basisfremd Meinungslos im Unterhemd Er ist der Hemmschuh der Aktion Die Combo singt den Oberton: Knieweich, Knieweich! Warte nur, sie kommen gleich! Knieweich, Knieweich! Knieweich, Knieweich! Warte nur, sie kommen gleich! Knieweich, Knieweich! Sie kommen gleich! Herr Knieweich ist ein guter Christ Im Zweifelsfalle auch Faschist Seine Rasse, die sieht er bedroht Angstgelb ist sein Morgenkot! Herr Knieweich liebt sein Blumenbeetchen Im Traum, da liebt er kleine Mädchen Er pflegt Kultur und die Moral Sein Rückgrat gleicht dem Räucheraal   Herr Knieweich hat ein Sparmobil Ein Eigenheim und sonst noch viel Man sagt, er hätte es geschafft Aus dem Mund riecht er nach Magensaft! Hinter Handke und Adorno Liegt im Regal ein Edelporno; Der wird intensiv studiert Bevor Herr Knieweich kopuliert! Sie gehn durch’s Leben basisfremd Meinungslos im Unterhemd Das sind die Helden der Nation Und abermals der Oberton: Knieweich, Knieweich! Warte nur, sie kommen gleich! Knieweich, Knieweich! Knieweich, Knieweich! Warte nur, sie kommen gleich! Knieweich, Knieweich!",Deutschland und die Schickeria,1.0
BRD,1985,Durch Ruinen,Purple Schulz,Der große Geist steigt aus den Fluten Von allen Seiten eingekreist Ein leises Zischen in der Luft Die Spitze bohrt sich in das Fleisch Der Körper hebt sich aus dem Wasser Erst Kopf Dann Rumpf Dann taucht er ab Bald mu er hoch um Luft zu holen Er fühlt sich tausend Tonnen schwer Und schrecklich müde und so matt Das Blut von innen ausgeblasen Wie roter Nebel auf dem Meer Die Kiefer schlagen aufeinander Als ob er brüllt: Ich kann nicht mehr Schon viel zu schwach um abzutauchen So schwimmt er schlielich nur im Kreis Erbricht den Tintenfisch In großen Stücken Und wälzt sich langsam hin und her Weil er nicht mehr weiter weiß Der sanfte Riese liegt im Sterben Das Blut versiegt und bald darauf Legt er sich langsam auf die Seite Und eine Flosse zeigt hinauf Ich gäb was drum Wenn ich es wüsste Wenn ich bloß wüsste Was du spürst Wir haben uns noch nie gesehen Und doch weiß ich Was du mit deinem Schmerz Und deinem Tod In mir berührst,Rauschen,0.0
BRD,1981,Gute Luft,Palais Schaumburg,Nun ein bisschen gute Luft Über mir und unter mir Nun ein bisschen gute Luft Das brauch ich jetzt Ich flatter immer hin und her Nasche an den Blumen hier Blumen waren immer meine Welt Nur ein bisschen gute Luft Ich flatter immer hin und her Flatter immer hin und her Der Aschenbecher neben mir Über mir und unter mir,Mondlicht und Sehnsucht,1.0
BRD,1983,Total verunsichert,Erste Allgemeine Verunsicherung,"Jeden Morgen, wann die Sonn aufgeht Liegt der Papa ziemlich fett im Bett Und weil es ihm oft übel geht Daneben gleich ein Kübel steht Sei Bua, der hat studiert mit rote’ Ohr’n Nach zwanz’g Semestern ist er fertig g’word’n Der Papa fragt sich nur, zu wos: Der Bua ist jetzt noch arbeitslos! Ref: Irgendwas (irgendwas) laffd do verkehrt (laffd do verkehrt) Irgendwas ist da los, er ist total verunsichert! Irgendwas (irgendwas) laffd do verkehrt (laffd do verkehrt) Er ist total verunsichert! Die Wirtschaft kracht und a der Papa schwitzt Um den Arbeitsplatz auf dem er sitzt Und die Angst sitzt ihm im Gnack: Schuld dran ist das Türkenpack! Und immer wenn die Lage schlimmer wird Werden alte Lieder wieder intoniert Die Stimmen, die werden immer mehr: A starker Mann muaß wieder her! Ref: Irgendwas (irgendwas) laffd do verkehrt (laffd do verkehrt) Irgendwas ist da los, und alle san verunsichert! Irgendwann, irgendwo, war des ja scho olles do! Irgendwie is’ zum rean, daß die Leut ned g’scheiter werd’n! Irgendwas (irgendwas) laffd do verkehrt (laffd do verkehrt) Irgendwas ist da los, i bin total verunsichert! Irgendwas laffd do verkehrt, i bin total verunsichert! Irgendwas laffd do verkehrt, i bin total verunsichert!",Verrückter Matador im Nebelmeer,0.719289941522817
BRD,1981,Wir Bauen Eine Neue Stadt,Palais Schaumburg,"Gibst du mir Steine, geb ich dir Sand Gibst du mir Steine, geb ich dir Sand Gibst du mir Steine, geb ich dir Sand Gibst du mir Steine, geb ich dir Sand Gibst du mir Wasser, rühr ich den Kalk Gibst du mir Wasser, rühr ich den Kalk Gibst du mir Wasser, rühr ich den Kalk Gibst du mir Wasser, rühr ich den Kalk Schau ich dich an Schau ich dich an Schau ich dich an Schau ich dich an  Wir bauen eine Stadt Wir bauen eine Stadt Wir bauen eine Stadt Wir bauen eine Stadt   Wir bauen eine Stadt Wir bauen eine Stadt (schau ich dich an, schau ich dich an) Wir bauen eine Stadt (schau ich dich an, schau ich dich an) Wir bauen eine Stadt (schau ich dich an) Wir bauen eine Stadt",Rauschen,0.0
BRD,1982,Tierlieb,Abwärts,Sieh zu wie die Liebe stirbt an einem Tag Sieh zu wie Tränen zu Pfützen werden Sieh zu wie einfach nichts passiert Es nervt und ich hab Angst Sieh zu wie du zerplatzt vor Stolz Sieh zu wie deine Freunde sterben Sieh zu wie die Nacht vergeht Und der Tag dir nur Sehnsucht bringt Es nervt und ich hab Angst Und alles nur um ein bischen von dem Blut in den Andern zu spüren Es nervt und ich hab Angst Sieh zu wie der Tag vergeht Und immer nur so tun als ob Ich töte dich Ich töte mich Ich umarme dich Ich liebe dich,Rauschen,0.0
BRD,1982,Müde,Ideal,"Müde Viel zu müde Müde Totmüde Schlafen Ich will schlafen Schlafen Nur schlafen Bitte keine Liebe, keine Energie Erschöpfung allgemein Nur noch Lethargie Spar’ Dein Temperament Du schläferst mich nur ein Alles, was ich fühle Ist ein toter Punkt Müde Ich bin müde Müde Totmüde  Bitte keine Reize Keine Diskussion Ich nehm’ nichts mehr auf Keine Reaktion Spar’ Dein Temperament Ich werd’ nicht mehr wach Alles was ich fühle Ist ein toter Punkt  ",Rauschen,0.0
BRD,1978,Horrortraum einer jungen Dame,Erste Allgemeine Verunsicherung,"Huauuaaa! Huauuaaa! Huauuaaa! Huauuaaa! Sie wollte sich gerade die Haare eindreh’n Da blieb vor dem Haus eine Kutsche steh’n Aus der Kutsche stieg ein schöner Prinz Es war der junge Graf von Zinseszins! Er sprach: Gott zum Gruße, holde Maid Hätten sie ein wenig für mich Zeit? Sie fuhren mit der Kutsche in die Stadt hinein Er lud sie auf ein Cola ein Uschi war total beglückt Als der Prinz ihr näherrückt Doch er sprach: Der Teufel weiß Ich rieche, rieche Achselschweiß!  Und du schwitzt auch in der Hand! Nimmst du denn kein Deodorant? Nein, ein solches nimmt sie nicht Sie schlägt die Hände vors Gesicht  Um die Stimmung anzuheben Wollt er ihr ein Küßchen geben Doch aus ihr bricht wie Wolkenbruch Der mörderische Mundgeruch! Also, rief der Prinz empört das find’ ich wirklich unerhört! Mundgeruch und Schuppenreigen Von dem Make-up ganz zu schweigen! Tsss Deine Haut, seh ich erst jetzt Ist ja mit Pickeln dicht besetzt Da! Auch das noch, ein Furunkel! Du bist ja eine Pustel-Gunkel Prinz von Zins war arg entsetzt Er hat sich schleunigst abgesetzt Da half kein Weinen und kein Flehn Uschi hat ihn nie mehr gesehen!",Rauschen,0.0
BRD,1984,Nachtschatten,Xmal Deutschland,"Schließ’ die Augen Close your eyes Close your eyes Und rette deinen Traum Rette deinen Traum Save your dream Hide your dream Schließ’ die Augen Bis der Morgen taut Bis der Morgen taut Die Dunkelheit und ihre Schatten Geschöpfe der Nacht wachen über dich Lautlose Schatten erbaut Um dich herum Lautlos Vergiss die Welt Schließ’ die Augen Close your eyes Close your eyes Schließ’ die Augen Schließ’ die Augen Trauere nicht Trauere nicht Die Dunkelheit und ihre Schatten Wesen der Nacht wachen über dich Lautlose Schatten erbaut Lautlos Lautlos Vergiss die Welt Morgen wird alles anders sein Wird alles anders sein, muss alles anders sein",Rauschen,0.0
BRD,1983,Was es ist,Nina Hagen,"Mach Dir mal nichts vor hier auf Deinem Planeten Deine Mauern im Gehirn kannst Du nämlich wegbeten Du mußt Dein ganzes Denken unendlich erweitern Dann kannst Du die Prinzessin, die nie lacht, erheitern All die Farben Deiner Aura leuchten voller Pracht Bald wird jede kleinste Sorge einfach weggelacht Das ist das reinste Kinderspiel, das hätt’ste nicht gedacht Wat? Mit dieser riesigen Kraft, mit der man wahre Wunder schafft Erstaunt man bald die Menge, die so ungläubig gafft Hör mit beiden Ohren zu, ich sprech mit Dir, Dich mein ich, Du Ich will Dir doch die Wahrheit sagen, denn ich bin doch Nina Hagen Muß man an die UFOs denken, darf sich Dein Gehirn verrenken Sollst Dein Schicksal selber lenken, will Dir meine Liebe schenken Du mußt nämlich wissen, Reiche fallen darauf rein Geld ist überhaupt nicht Deines Lebens Sonnenschein Jeden Wunsch, den Du dir erfüllst, ist haargenau das was Du willst Laß nicht Deinen Gott den Buhmann sein Alles was geschieht, das handelst Du Dir selber ein Liebe Deine Brüder und liebe Deine Schwestern Denn die Wahrheit ist die gleiche, noch wie heute so wie gestern Ich verteile meine Liebe auch an die, die heut noch lästern Was es ist, was es ist, es ist was es ist Was es ist, was es ist, ja was ist denn dies? Was es ist, was es ist, das ist sonnenklar Was es ist, was es ist, es ist einfach wahr! Balanciere Dein Leben mit richtigem Essen Ich hoffe nur, Du wirst doch keine Tiere fressen Alle fressen Fleisch, das zieht dich runter, Mann Ich bezweifle stark, dass man dann die Wahrheit sehen kann Genauso zu viel Suff und alle möglichen Tabletten druff Alle diese Drogen haben viele schon belogen Das ist ja fürchterlich, wo ist es denn, dein wahres Ich? So bitte, bitte, bitte, alle hört auf meinen Rat Seid ihr selbst, sauber denken, mach ’ne gute Tat Und spiel doch nicht mit bei diesem grossen Verrat-t-t-t-t-t Was es ist, was es ist, es ist, was es ist Was es ist, was es ist, ja was ist denn dies? Was es ist, was es ist, das ist sonnenklar Was es ist, was es ist, es ist einfach wahr! Jetzt aufgepasst! Sauerkohl, kein Mist! Deine List bringt Dich selber um Versteck Dich lieber tief im Wald und lauf als Rumpelstilzchen rum Deine ganze Armee liegt erfroren im Schnee Die ganze Scheiße mit dem Krieg, der Teufel schreit ’Sieg, Sieg’ Es kommt mir immer vor als wär der Friedenskampf Eine Wolke aus deutschem Haschischdampf Wir müssen endlich aufhör’n mit dem Desinteresse Und alle Menschen brauchen Diplomatenpässe Wir werden uns beraten, was wir sagen sollen Und was wir langsam aber sicher ändern wollen Am besten lernt man Frieden mit dem Fisch als Lehrer Guten Morgen liebe Klasse, ich bin der Bekehrer! Waswaswaswaswas Was es ist, was es ist, es ist, was es ist Was es ist, was es ist, ja was ist denn dies? Was es ist, was es ist, des ist sonnenklar Was es ist, was ist, es ist einfach wahr! Ich wiederhole: Mach Dir mal nichts vor hier auf Deinem Planeten Deine Mauern im Gehirn kannst Du nämlich wegbeten Du mußt Dein ganzes Denken nun endlich erweitern Dann kannst Du die Prinzessin, die nie lacht, erheitern All die Farben Deiner Aura leuchten voller Pracht Bald ist jede kleinste Sorge einfach weggelacht Das ist das reinste Kinderspiel, das hätt’ste nicht gedacht Wat? Mit dieser riesigen Kraft, mit der man wahre Wunder schafft Erstaunt man bald die Menge, die so ungläubig gafft Hör mit beiden Ohren zu, ich sprech mit Dir, Dich mein ich, Du Ich will Dir doch die Wahrheit sagen, denn ich bin doch Nina Hagen Muß man an die UFOs denken, darf sich Dein Gehirn verrenken Sollst Dein Schicksal selber lenken, will Dir meine Liebe schenken Will dir meine Liebe schenken Lalalalalalalalalalalalalalalalalalala! Guten Morgen liebe Klasse - heut flieg ma’ mit ’ner Untertasse!",Rauschen,0.0
BRD,1981,Salome,Extrabreit,"Salome Still durch den Sand der Sahara dahin Die Karawane sich zieht Sie führt den Forscher, den Jungen aus Wien Fort in ein neues Gebiet Plötzlich am Rand der Oase erspäht Was er geschaut nie zuvor Er sieht ein Mädchen jauchzend sich dreh’n Zu der Araber Chor Salome, schönste Blume des Morgenlands Salome, du drehst heut dich für mich im Tanz Salome, schönste Blume des Morgenlands Salome, du drehst heut dich für mich im Tanz Immer noch haftet sein Blick auf dem Bild Das so verlockend und schön Was dort die Fata Morgana enthüllt Hat er noch niemals gesehn Und in der Nacht, so flimmernd und schwül Steht er noch lange vorm Zelt Dort in der Ferne lockt ihn das Ziel Die schönste Frau der Welt Salome, schönste Blume des Morgenlands Salome, du drehst heut dich für mich im Tanz Salome, sollst nur einmal mir alles sein Salome, schenk dein Herz mir und werde mein",Rauschen,0.0
BRD,1983,Bum Bum,Trio,"1,2,3,4, Bumbumba, bumba... Der Tag beginnt,  die Zeit verrinnt,  er zögert noch ein wenig,  da ist der Kurs,  ich  hab’s gewusst,  rumms, da fällt der König.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Ein Freund, der hilft, was für ein Freund. Ich schau ihn dabei an,  er greift ganz tief in sein Jackett,  was hat er in der Hand?  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, bum bum, bum, bum. Bum bum, bum bum, bum, bum.  Die Klingel geht,  wer vorne steht,  man weiß es nicht genau. Ein hoher Fuß,  ein schlankes Bein,  endlich, endlich, endlich eine Frau.    Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Der Satellit,  den man nicht sieht,  ist radioaktiv.  Erst dacht’ ich noch,  er fliegt ganz hoch,  doch jetzt fliegt er tief.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Bum bum, immer wieder wieder bum bum. Bum bum, und mein Herz klopft bum bum.  Okay, macht Schluss!  ",Rauschen,0.0
